number,stateCode,state,townCode,town,localCode,local
4,11,GUANAJUATO,020,LEÓN,0458,SAN NICOLÁS DE LOS GONZÁLEZ
4,11,GUANAJUATO,023,PÉNJAMO,0210,ESTACIÓN PÉNJAMO
4,11,GUANAJUATO,027,SALAMANCA,0043,CÁRDENAS
4,11,GUANAJUATO,027,SALAMANCA,0135,SAN JOSÉ TEMASCATÍO
4,11,GUANAJUATO,028,SALVATIERRA,0048,EL SABINO
4,11,GUANAJUATO,029,SAN DIEGO DE LA UNIÓN,0103,SAN JUAN PAN DE ARRIBA
4,11,GUANAJUATO,032,SAN JOSÉ ITURBIDE,0015,EL CAPULÍN
4,11,GUANAJUATO,034,SANTA CATARINA,0001,SANTA CATARINA
4,11,GUANAJUATO,037,SILAO DE LA VICTORIA,0019,COECILLO
4,11,GUANAJUATO,037,SILAO DE LA VICTORIA,0022,COLONIAS NUEVO MÉXICO
4,11,GUANAJUATO,046,YURIRIA,0075,SAN PABLO CASACUARÁN
4,12,GUERRERO,035,IGUALA DE LA INDEPENDENCIA,0018,SANTA TERESA
4,12,GUERRERO,040,LEONARDO BRAVO,0019,YEXTLA
4,12,GUERRERO,068,LA UNIÓN DE ISIDORO MONTES DE OCA,0001,LA UNIÓN
4,12,GUERRERO,071,XOCHISTLAHUACA,0006,GUADALUPE VICTORIA
4,12,GUERRERO,079,JOSÉ JOAQUÍN DE HERRERA,0001,HUEYCANTENANGO
4,13,HIDALGO,002,ACAXOCHITLÁN,0013,SANTA ANA TZACUALA
4,13,HIDALGO,029,HUICHAPAN,0024,SAN JOSÉ ATLÁN
4,13,HIDALGO,040,LA MISIÓN,0001,LA MISIÓN
4,13,HIDALGO,044,NOPALA DE VILLAGRÁN,0001,NOPALA
4,13,HIDALGO,047,PACULA,0001,PACULA
4,13,HIDALGO,051,MINERAL DE LA REFORMA,0029,SANTIAGO JALTEPEC
4,13,HIDALGO,051,MINERAL DE LA REFORMA,0096,LA COLONIA
4,13,HIDALGO,056,SANTIAGO TULANTEPEC DE LUGO GUERRERO,0005,EL PEDREGAL DE SAN JOSÉ
4,13,HIDALGO,067,TEZONTEPEC DE ALDAMA,0020,LA LOMA
4,13,HIDALGO,075,TOLCAYUCA,0002,GENERAL FELIPE ÁNGELES (LOS ÁNGELES)
4,13,HIDALGO,077,TULANCINGO DE BRAVO,0068,PARQUE URBANO NAPATECO
4,13,HIDALGO,083,ZEMPOALA,0026,SANTIAGO TEPEYAHUALCO
4,14,JALISCO,002,ACATLÁN DE JUÁREZ,0004,EL PLAN (EL CERRITO)
4,14,JALISCO,011,ATENGO,0001,ATENGO
4,14,JALISCO,020,CABO CORRIENTES,0001,EL TUITO
4,14,JALISCO,029,CUQUÍO,0001,CUQUÍO
4,14,JALISCO,035,ENCARNACIÓN DE DÍAZ,0138,MESÓN DE LOS SAUCES
4,14,JALISCO,038,GUACHINANGO,0001,GUACHINANGO
4,14,JALISCO,053,LAGOS DE MORENO,0066,PASO DE CUARENTA (SAN MIGUEL DE CUARENTA)
4,14,JALISCO,060,MEXTICACÁN,0001,MEXTICACÁN
4,14,JALISCO,072,SAN DIEGO DE ALEJANDRÍA,0001,SAN DIEGO DE ALEJANDRÍA
4,14,JALISCO,075,SAN MARCOS,0001,SAN MARCOS
4,14,JALISCO,083,TALA,0016,SAN ISIDRO MAZATEPEC
4,14,JALISCO,092,TEOCUITATLÁN DE CORONA,0001,TEOCUITATLÁN DE CORONA
4,14,JALISCO,093,TEPATITLÁN DE MORELOS,0223,PEGUEROS
4,14,JALISCO,097,TLAJOMULCO DE ZÚÑIGA,0005,CAJITITLÁN
4,14,JALISCO,097,TLAJOMULCO DE ZÚÑIGA,0038,LA UNIÓN DEL CUATRO (SAN JOSÉ DEL VALLE)
4,14,JALISCO,097,TLAJOMULCO DE ZÚÑIGA,0041,ZAPOTE DEL VALLE (ZAPOTE DE SANTA CRUZ)
4,14,JALISCO,097,TLAJOMULCO DE ZÚÑIGA,0115,LA ALAMEDA
4,14,JALISCO,097,TLAJOMULCO DE ZÚÑIGA,0844,LOMAS DE SAN AGUSTÍN
4,14,JALISCO,100,TOMATLÁN,0065,JOSÉ MARÍA MORELOS
4,14,JALISCO,106,TUXCACUESCO,0001,TUXCACUESCO
4,14,JALISCO,107,TUXCUECA,0008,SAN LUIS SOYATLÁN
4,14,JALISCO,115,VILLA GUERRERO,0001,VILLA GUERRERO
4,15,MÉXICO                      ,003,ACULCO,0024,SAN LUCAS TOTOLMALOYA
4,15,MÉXICO                      ,009,AMECAMECA,0005,SAN FRANCISCO ZENTLALPAN
4,15,MÉXICO                      ,016,AXAPUSCO,0016,SANTA MARÍA ATICPAC
4,15,MÉXICO                      ,018,CALIMAYA,0006,SAN LORENZO CUAUHTENCO
4,15,MÉXICO                      ,024,CUAUTITLÁN,0124,LA PROVIDENCIA
4,15,MÉXICO                      ,041,IXTAPAN DEL ORO,0001,IXTAPAN DEL ORO
4,15,MÉXICO                      ,045,JILOTEPEC,0028,SAN PABLO HUANTEPEC
4,15,MÉXICO                      ,046,JILOTZINGO,0003,SAN LUIS AYUCAN
4,15,MÉXICO                      ,052,MALINALCO,0008,CHALMA
4,15,MÉXICO                      ,057,NAUCALPAN DE JUÁREZ,0267,EJIDO DE SAN FRANCISCO CHIMALPA
4,15,MÉXICO                      ,059,NEXTLALPAN,0058,EX-HACIENDA SANTA INÉS
4,15,MÉXICO                      ,061,NOPALTEPEC,0001,NOPALTEPEC
4,15,MÉXICO                      ,063,OCUILAN,0010,CHALMITA
4,15,MÉXICO                      ,065,OTUMBA,0007,CUAUTLACINGO
4,15,MÉXICO                      ,066,OTZOLOAPAN,0001,OTZOLOAPAN
4,15,MÉXICO                      ,068,OZUMBA,0007,SAN MATEO TECALCO
4,15,MÉXICO                      ,069,PAPALOTLA,0001,PAPALOTLA
4,15,MÉXICO                      ,070,LA PAZ,0009,TECAMACHALCO
4,15,MÉXICO                      ,070,LA PAZ,0039,LOMAS DE ALTAVISTA
4,15,MÉXICO                      ,073,SAN ANTONIO LA ISLA,0002,EX-RANCHO SAN DIMAS
4,15,MÉXICO                      ,074,SAN FELIPE DEL PROGRESO,0027,DOLORES HIDALGO
4,15,MÉXICO                      ,074,SAN FELIPE DEL PROGRESO,0093,SAN LUCAS OCOTEPEC
4,15,MÉXICO                      ,084,TEMASCALAPA,0004,IXTLAHUACA DE CUAUHTÉMOC
4,15,MÉXICO                      ,084,TEMASCALAPA,0013,SAN JUAN TEACALCO
4,15,MÉXICO                      ,087,TEMOAYA,0010,ENTHAVI
4,15,MÉXICO                      ,099,TEXCOCO,0030,SAN MIGUEL TLAIXPAN
4,15,MÉXICO                      ,099,TEXCOCO,0047,VICENTE RIVA PALACIO
4,15,MÉXICO                      ,114,VILLA VICTORIA,0017,PALIZADA
4,15,MÉXICO                      ,124,SAN JOSÉ DEL RINCÓN,0094,SAN ANTONIO PUEBLO NUEVO
4,16,MICHOACÁN DE OCAMPO       ,007,APORO,0001,APORO
4,16,MICHOACÁN DE OCAMPO       ,025,CHILCHOTA,0002,ACACHUÉN
4,16,MICHOACÁN DE OCAMPO       ,025,CHILCHOTA,0007,ICHÁN
4,16,MICHOACÁN DE OCAMPO       ,028,CHURINTZIO,0001,CHURINTZIO
4,16,MICHOACÁN DE OCAMPO       ,037,HUANIQUEO,0001,HUANIQUEO DE MORALES
4,16,MICHOACÁN DE OCAMPO       ,043,JACONA,0004,EL PLATANAL (LA PLANTA)
4,16,MICHOACÁN DE OCAMPO       ,044,JIMÉNEZ,0006,COPÁNDARO (COPÁNDARO DEL CUATRO)
4,16,MICHOACÁN DE OCAMPO       ,045,JIQUILPAN,0019,LOS REMEDIOS
4,16,MICHOACÁN DE OCAMPO       ,050,MARAVATÍO,0062,SANTIAGO PURIATZÍCUARO
4,16,MICHOACÁN DE OCAMPO       ,052,LÁZARO CÁRDENAS,0158,PLAYA AZUL
4,16,MICHOACÁN DE OCAMPO       ,053,MORELIA,0108,PUERTO DE BUENAVISTA (LÁZARO CÁRDENAS)
4,16,MICHOACÁN DE OCAMPO       ,053,MORELIA,0443,FRACCIONAMIENTO MISIÓN DEL VALLE
4,16,MICHOACÁN DE OCAMPO       ,057,NOCUPÉTARO,0001,NOCUPÉTARO DE MORELOS
4,16,MICHOACÁN DE OCAMPO       ,064,PARÁCUARO,0001,PARÁCUARO
4,16,MICHOACÁN DE OCAMPO       ,065,PARACHO,0008,QUINCEO
4,16,MICHOACÁN DE OCAMPO       ,066,PÁTZCUARO,0015,JANITZIO (ISLA JANITZIO)
4,16,MICHOACÁN DE OCAMPO       ,067,PENJAMILLO,0001,PENJAMILLO DE DEGOLLADO
4,16,MICHOACÁN DE OCAMPO       ,071,PURUÁNDIRO,0061,VILLACHUATO
4,16,MICHOACÁN DE OCAMPO       ,088,TARÍMBARO,0124,FRACCIONAMIENTO GALAXIA TARÍMBARO
4,16,MICHOACÁN DE OCAMPO       ,088,TARÍMBARO,0132,FRACCIONAMIENTO PUERTA DEL SOL
4,16,MICHOACÁN DE OCAMPO       ,094,TLAZAZALCA,0001,TLAZAZALCA
4,16,MICHOACÁN DE OCAMPO       ,102,URUAPAN,0119,TOREO BAJO (EL TOREO BAJO)
4,16,MICHOACÁN DE OCAMPO       ,103,VENUSTIANO CARRANZA,0003,CUMUATILLO
4,16,MICHOACÁN DE OCAMPO       ,110,ZINAPÉCUARO,0049,VALLE DE JUÁREZ (JERÁHUARO)
4,17,MORELOS,007,CUERNAVACA,0125,FRACCIONAMIENTO LOMAS DE AHUATLÁN
4,18,NAYARIT,003,AMATLÁN DE CAÑAS,0001,AMATLÁN DE CAÑAS
4,18,NAYARIT,007,JALA,0035,ROSA BLANCA
4,18,NAYARIT,012,SAN BLAS,0019,GUADALUPE VICTORIA
4,18,NAYARIT,012,SAN BLAS,0025,JALCOCOTÁN
4,18,NAYARIT,015,SANTIAGO IXCUINTLA,0052,LA PRESA
4,18,NAYARIT,015,SANTIAGO IXCUINTLA,0081,VILLA JUÁREZ
4,18,NAYARIT,018,TUXPAN,0004,COAMILES
4,19,NUEVO LEÓN   ,017,GALEANA,0001,GALEANA
4,19,NUEVO LEÓN   ,018,GARCÍA,0212,MITRAS PONIENTE
4,19,NUEVO LEÓN   ,031,JUÁREZ,0224,HÉCTOR CABALLERO
4,19,NUEVO LEÓN   ,045,SALINAS VICTORIA,0001,SALINAS VICTORIA
4,19,NUEVO LEÓN   ,045,SALINAS VICTORIA,0241,CIUDAD SATÉLITE DEL NORTE
4,20,OAXACA,009,AYOTZINTEPEC,0001,AYOTZINTEPEC
4,20,OAXACA,043,HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,0004,SANTA MARÍA DEL MAR
4,20,OAXACA,053,MAGDALENA TLACOTEPEC,0001,MAGDALENA TLACOTEPEC
4,20,OAXACA,055,MARISCALA DE JUÁREZ,0001,MARISCALA DE JUÁREZ
4,20,OAXACA,057,MATÍAS ROMERO AVENDAÑO,0002,LOS ÁNGELES
4,20,OAXACA,086,SAN AGUSTÍN TLACOTEPEC,0001,SAN AGUSTÍN TLACOTEPEC
4,20,OAXACA,089,SAN ANDRÉS DINICUITI,0001,SAN ANDRÉS DINICUITI
4,20,OAXACA,090,SAN ANDRÉS HUAXPALTEPEC,0001,SAN ANDRÉS HUAXPALTEPEC
4,20,OAXACA,116,SAN BARTOLOMÉ AYAUTLA,0001,SAN BARTOLOMÉ AYAUTLA
4,20,OAXACA,123,SAN BERNARDO MIXTEPEC,0001,SAN BERNARDO MIXTEPEC
4,20,OAXACA,128,SAN CRISTÓBAL LACHIRIOAG,0001,SAN CRISTÓBAL LACHIRIOAG
4,20,OAXACA,176,SAN JUAN BAUTISTA COIXTLAHUACA,0001,SAN JUAN BAUTISTA COIXTLAHUACA
4,20,OAXACA,184,SAN JUAN BAUTISTA TUXTEPEC,0050,SAN BARTOLO
4,20,OAXACA,192,SAN JUAN CHILATECA,0001,SAN JUAN CHILATECA
4,20,OAXACA,193,SAN JUAN DEL ESTADO,0001,SAN JUAN DEL ESTADO
4,20,OAXACA,206,SAN JUAN DE LOS CUÉS,0001,SAN JUAN DE LOS CUÉS
4,20,OAXACA,232,SAN LUCAS OJITLÁN,0001,SAN LUCAS OJITLÁN
4,20,OAXACA,236,SAN MARCIAL OZOLOTEPEC,0001,SAN MARCIAL OZOLOTEPEC
4,20,OAXACA,242,SAN MARTÍN PERAS,0001,SAN MARTÍN PERAS
4,20,OAXACA,244,SAN MARTÍN TOXPALAN,0001,SAN MARTÍN TOXPALAN
4,20,OAXACA,248,SAN MATEO DEL MAR,0004,COLONIA JUÁREZ
4,20,OAXACA,286,SAN MIGUEL TLACOTEPEC,0001,SAN MIGUEL TLACOTEPEC
4,20,OAXACA,290,SAN NICOLÁS HIDALGO,0001,SAN NICOLÁS HIDALGO
4,20,OAXACA,299,SAN PABLO YAGANIZA,0001,SAN PABLO YAGANIZA
4,20,OAXACA,301,SAN PEDRO APÓSTOL,0001,SAN PEDRO APÓSTOL
4,20,OAXACA,302,SAN PEDRO ATOYAC,0001,SAN PEDRO ATOYAC
4,20,OAXACA,306,SAN PEDRO EL ALTO,0001,SAN PEDRO EL ALTO
4,20,OAXACA,343,SAN SEBASTIÁN ABASOLO,0001,SAN SEBASTIÁN ABASOLO
4,20,OAXACA,344,SAN SEBASTIÁN COATLÁN,0001,SAN SEBASTIÁN COATLÁN
4,20,OAXACA,345,SAN SEBASTIÁN IXCAPA,0001,SAN SEBASTIÁN IXCAPA
4,20,OAXACA,348,SAN SEBASTIÁN TECOMAXTLAHUACA,0001,SAN SEBASTIÁN TECOMAXTLAHUACA
4,20,OAXACA,374,SANTA CRUZ ACATEPEC,0001,SANTA CRUZ ACATEPEC
4,20,OAXACA,456,SANTIAGO CACALOXTEPEC,0001,SANTIAGO CACALOXTEPEC
4,20,OAXACA,485,SANTIAGO TAPEXTLA,0001,SANTIAGO TAPEXTLA
4,20,OAXACA,504,NUEVO ZOQUIÁPAM,0001,NUEVO ZOQUIÁPAM
4,20,OAXACA,542,TANICHE,0001,TANICHE
4,20,OAXACA,544,TEOCOCUILCO DE MARCOS PÉREZ,0001,TEOCOCUILCO DE MARCOS PÉREZ
4,21,PUEBLA,001,ACAJETE,0024,APANGO DE ZARAGOZA
4,21,PUEBLA,001,ACAJETE,0033,TLACAMILCO
4,21,PUEBLA,006,AHUACATLÁN,0001,AHUACATLÁN
4,21,PUEBLA,016,AQUIXTLA,0001,AQUIXTLA
4,21,PUEBLA,041,CUAUTLANCINGO,0027,SAN JACINTO
4,21,PUEBLA,061,ELOXOCHITLÁN,0001,ELOXOCHITLÁN
4,21,PUEBLA,097,MIXTLA,0001,SAN FRANCISCO MIXTLA
4,21,PUEBLA,098,MOLCAXAC,0001,MOLCAXAC
4,21,PUEBLA,105,OCOTEPEC,0001,OCOTEPEC
4,21,PUEBLA,113,PIAXTLA,0001,PIAXTLA
4,21,PUEBLA,123,SAN FELIPE TEPATLÁN,0001,SAN FELIPE TEPATLÁN
4,21,PUEBLA,125,SAN GREGORIO ATZOMPA,0002,CHIPILO DE FRANCISCO JAVIER MINA
4,21,PUEBLA,132,SAN MARTÍN TEXMELUCAN,0008,SAN FRANCISCO TEPEYECAC
4,21,PUEBLA,141,SAN PEDRO YELOIXTLAHUACA,0001,SAN PEDRO YELOIXTLAHUACA
4,21,PUEBLA,143,SAN SALVADOR EL VERDE,0008,ANALCO DE PONCIANO ARRIAGA (SANTA CRUZ ANALCO)
4,21,PUEBLA,187,TLAXCO,0001,TLAXCO
4,21,PUEBLA,196,XAYACATLÁN DE BRAVO,0001,XAYACATLÁN DE BRAVO
4,21,PUEBLA,213,ZIHUATEUTLA,0001,ZIHUATEUTLA
4,22,QUERÉTARO                               ,004,CADEREYTA DE MONTES,0072,EL PALMAR (SANTA MARÍA DEL PALMAR)
4,22,QUERÉTARO                               ,008,HUIMILPAN,0001,HUIMILPAN
4,22,QUERÉTARO                               ,011,EL MARQUÉS,0006,ATONGO
4,22,QUERÉTARO                               ,011,EL MARQUÉS,0026,CHICHIMEQUILLAS
4,22,QUERÉTARO                               ,011,EL MARQUÉS,0036,JESÚS MARÍA
4,22,QUERÉTARO                               ,011,EL MARQUÉS,0380,SAN ISIDRO MIRANDA
4,22,QUERÉTARO                               ,011,EL MARQUÉS,0439,LA PRADERA
4,22,QUERÉTARO                               ,012,PEDRO ESCOBEDO,0020,LA LIRA
4,22,QUERÉTARO                               ,014,QUERÉTARO,0069,MONTENEGRO
4,22,QUERÉTARO                               ,016,SAN JUAN DEL RÍO,0066,SANTA ROSA XAJAY
4,22,QUERÉTARO                               ,016,SAN JUAN DEL RÍO,0072,VISTHÁ
4,22,QUERÉTARO                               ,017,TEQUISQUIAPAN,0002,BORDO BLANCO
4,23,QUINTANA ROO,004,OTHÓN P. BLANCO,0016,CALDERITAS
4,23,QUINTANA ROO,005,BENITO JUÁREZ,0003,LEONA VICARIO
4,23,QUINTANA ROO,010,BACALAR,0177,LIMONES
4,24,SAN LUIS POTOSÍ        ,001,AHUALULCO,0001,AHUALULCO DEL SONIDO 13
4,24,SAN LUIS POTOSÍ        ,013,CIUDAD VALLES,0162,RASCÓN
4,24,SAN LUIS POTOSÍ        ,014,COXCATLÁN,0001,COXCATLÁN
4,24,SAN LUIS POTOSÍ        ,036,TAMASOPO,0003,AGUA BUENA
4,24,SAN LUIS POTOSÍ        ,036,TAMASOPO,0064,TAMBACA
4,24,SAN LUIS POTOSÍ        ,049,VILLA DE RAMOS,0018,HERNÁNDEZ
4,25,SINALOA,001,AHOME,0183,MOCHIS (EJIDO MOCHIS)
4,25,SINALOA,001,AHOME,0227,SAN MIGUEL ZAPOTITLÁN
4,25,SINALOA,002,ANGOSTURA,0031,COLONIA INDEPENDENCIA (CHINITOS)
4,25,SINALOA,002,ANGOSTURA,0093,LA REFORMA
4,25,SINALOA,006,CULIACÁN,0746,ADOLFO LÓPEZ MATEOS (EL TAMARINDO)
4,25,SINALOA,009,ESCUINAPA,0043,OJO DE AGUA DE PALMILLAS
4,25,SINALOA,011,GUASAVE,0049,BACHOCO
4,25,SINALOA,011,GUASAVE,0175,NÍO
4,25,SINALOA,012,MAZATLÁN,0304,EL ROBLE
4,26,SONORA,017,CABORCA,0246,PLUTARCO ELÍAS CALLES (LA Y GRIEGA)
4,26,SONORA,018,CAJEME,0334,MARTE R. GÓMEZ (TOBARITO)
4,26,SONORA,036,MAGDALENA,0001,MAGDALENA DE KINO
4,26,SONORA,043,NOGALES,0488,LA MESA
4,26,SONORA,070,GENERAL PLUTARCO ELÍAS CALLES,0001,SONOITA
4,26,SONORA,072,SAN IGNACIO RÍO MUERTO,0001,SAN IGNACIO RÍO MUERTO
4,27,TABASCO,002,CÁRDENAS,0024,POBLADO C-28 CORONEL GREGORIO MÉNDEZ MAGAÑA
4,27,TABASCO,002,CÁRDENAS,0087,POBLADO C-33 20 DE NOVIEMBRE
4,27,TABASCO,002,CÁRDENAS,0096,POBLADO C-20 MIGUEL HIDALGO Y COSTILLA
4,27,TABASCO,003,CENTLA,0035,IGNACIO ALLENDE
4,27,TABASCO,003,CENTLA,0061,VICENTE GUERRERO
4,27,TABASCO,004,CENTRO,0264,PARRILLA II
4,27,TABASCO,006,CUNDUACÁN,0016,CUCUYULAPA
4,27,TABASCO,012,MACUSPANA,0039,LA CURVA
4,27,TABASCO,013,NACAJUCA,0069,LA SELVA
4,28,TAMAULIPAS,001,ABASOLO,0001,ABASOLO
4,28,TAMAULIPAS,003,ALTAMIRA,0043,CUAUHTÉMOC
4,28,TAMAULIPAS,006,BUSTAMANTE,0001,BUSTAMANTE
4,28,TAMAULIPAS,011,GÓMEZ FARÍAS,0001,LOMA ALTA (LOMA ALTA DE GÓMEZ FARÍAS)
4,28,TAMAULIPAS,022,MATAMOROS,0264,RAMÍREZ
4,28,TAMAULIPAS,024,MIER,0001,MIER
4,28,TAMAULIPAS,043,XICOTÉNCATL,0300,PRIMERO DE MAYO
4,29,TLAXCALA,006,CALPULALPAN,0018,SANTIAGO CUAULA
4,29,TLAXCALA,033,TLAXCALA,0010,SAN DIEGO METEPEC
4,29,TLAXCALA,033,TLAXCALA,0018,PUEBLO HEROICO DE LA TRINIDAD TEPEHITEC
4,29,TLAXCALA,038,TZOMPANTEPEC,0001,TZOMPANTEPEC
4,29,TLAXCALA,046,EMILIANO ZAPATA,0001,EMILIANO ZAPATA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,004,ACTOPAN,0030,MOZOMBOA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,005,ACULA,0001,ACULA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,009,ALTO LUCERO DE GUTIÉRREZ BARRIOS,0037,MESA DE GUADALUPE
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,013,NARANJOS AMATLÁN,0002,AMATLÁN
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,023,ATZALAN,0001,ATZALAN
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,038,COATEPEC,0012,MAHUIXTLÁN
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,045,COSAMALOAPAN DE CARPIO,0027,PARAÍSO NOVILLERO
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,063,CHONTLA,0001,CHONTLA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,102,MARTÍNEZ DE LA TORRE,0022,FELIPE CARRILLO PUERTO
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,102,MARTÍNEZ DE LA TORRE,0037,MARÍA DE LA TORRE
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,106,MIAHUATLÁN,0001,MIAHUATLÁN
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,109,MISANTLA,0003,ARROYO HONDO
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,123,PÁNUCO,0904,GUAYALEJO
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,139,SALTABARRANCA,0001,SALTABARRANCA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,141,SAN ANDRÉS TUXTLA,0081,SIHUAPAN
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,142,SAN JUAN EVANGELISTA,0040,ESTACIÓN JUANITA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,145,SOCONUSCO,0025,COLONIA LEALTAD
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,173,TEZONAPA,0025,MOTZORONGO
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,179,TLACOTEPEC DE MEJÍA,0001,TLACOTEPEC DE MEJÍA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,183,TLAPACOYAN,0023,LA PALMILLA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,187,TONAYÁN,0001,TONAYÁN
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,191,URSULO GALVÁN,0001,URSULO GALVÁN
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,191,URSULO GALVÁN,0007,LA GLORIA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,192,VEGA DE ALATORRE,0016,EMILIO CARRANZA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,193,VERACRUZ,0217,FRACCIONAMIENTO GEOVILLAS LOS PINOS
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,194,VILLA ALDAMA,0001,VILLA ALDAMA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,197,YECUATLA,0001,YECUATLA
4,30,VERACRUZ DE IGNACIO DE LA LLAVE,204,AGUA DULCE,0017,EL MUELLE (GAVILÁN NORTE)
4,31,YUCATÁN       ,001,ABALÁ,0001,ABALÁ
4,31,YUCATÁN       ,004,BACA,0001,BACA
4,31,YUCATÁN       ,028,DZILAM DE BRAVO,0001,DZILAM DE BRAVO
4,31,YUCATÁN       ,029,DZILAM GONZÁLEZ,0001,DZILAM GONZÁLEZ
4,31,YUCATÁN       ,045,KOPOMÁ,0001,KOPOMÁ
4,31,YUCATÁN       ,050,MÉRIDA,0111,SAN JOSÉ TZAL
4,31,YUCATÁN       ,054,MUXUPIP,0001,MUXUPIP
4,31,YUCATÁN       ,059,PROGRESO,0003,CHELEM
4,31,YUCATÁN       ,059,PROGRESO,0004,CHICXULUB (CHICXULUB PUERTO)
4,31,YUCATÁN       ,061,RÍO LAGARTOS,0001,RÍO LAGARTOS
4,31,YUCATÁN       ,077,TEKAL DE VENEGAS,0001,TEKAL DE VENEGAS
4,31,YUCATÁN       ,078,TEKANTÓ,0001,TEKANTÓ
4,31,YUCATÁN       ,106,YOBAÍN,0001,YOBAÍN
4,32,ZACATECAS,005,CALERA,0022,RAMÓN LÓPEZ VELARDE (TORIBIO)
4,32,ZACATECAS,010,FRESNILLO,0106,ESTACIÓN SAN JOSÉ
4,32,ZACATECAS,010,FRESNILLO,0189,RÍO FLORIDO
4,32,ZACATECAS,011,TRINIDAD GARCÍA DE LA CADENA,0001,TRINIDAD GARCÍA DE LA CADENA
4,32,ZACATECAS,012,GENARO CODINA,0001,GENARO CODINA
5,01,AGUASCALIENTES,007,RINCÓN DE ROMOS,0030,PABELLÓN DE HIDALGO
5,01,AGUASCALIENTES,008,SAN JOSÉ DE GRACIA,0001,SAN JOSÉ DE GRACIA
5,02,BAJA CALIFORNIA,001,ENSENADA,0133,LÁZARO CÁRDENAS
5,02,BAJA CALIFORNIA,004,TIJUANA,1599,PÓRTICOS DE SAN ANTONIO
5,03,BAJA CALIFORNIA SUR,002,MULEGÉ,0482,VILLA ALBERTO ANDRÉS ALVARADO ARÁMBURO
5,04,CAMPECHE,003,CARMEN,0005,NUEVO PROGRESO
5,04,CAMPECHE,004,CHAMPOTÓN,0432,CARRILLO PUERTO
5,04,CAMPECHE,006,HOPELCHÉN,0023,VICENTE GUERRERO
5,05,COAHUILA DE ZARAGOZA,032,SAN JUAN DE SABINAS,0014,NUEVA ROSITA
5,06,COLIMA,005,CUAUHTÉMOC,0018,QUESERÍA
5,06,COLIMA,009,TECOMÁN,0080,MADRID
5,07,CHIAPAS,006,AMATENANGO DE LA FRONTERA,0038,EL PACAYAL
5,07,CHIAPAS,020,LA CONCORDIA,0003,BENITO JUÁREZ
5,07,CHIAPAS,031,CHILÓN,0009,BACHAJÓN
5,07,CHIAPAS,041,LA INDEPENDENCIA,0083,VENUSTIANO CARRANZA
5,07,CHIAPAS,085,SOYALÓ,0005,FRANCISCO SARABIA
5,07,CHIAPAS,089,TAPACHULA,0150,RAYMUNDO ENRÍQUEZ
5,07,CHIAPAS,093,TENEJAPA,0001,TENEJAPA
5,07,CHIAPAS,099,LA TRINITARIA,0114,LÁZARO CÁRDENAS
5,07,CHIAPAS,103,TUZANTÁN,0001,TUZANTÁN
5,07,CHIAPAS,106,VENUSTIANO CARRANZA,0170,PRESIDENTE ECHEVERRÍA (LAJA TENDIDA)
5,07,CHIAPAS,107,VILLA CORZO,0303,NUEVO VICENTE GUERRERO
5,08,CHIHUAHUA,005,ASCENSIÓN,0001,ASCENSIÓN
5,08,CHIHUAHUA,009,BOCOYNA,0034,CREEL
5,08,CHIHUAHUA,029,GUADALUPE Y CALVO,0001,GUADALUPE Y CALVO
5,08,CHIHUAHUA,031,GUERRERO,0001,VICENTE GUERRERO
5,08,CHIHUAHUA,062,SAUCILLO,0001,SAUCILLO
5,09,DISTRITO FEDERAL,012,TLALPAN,0019,PARRES (EL GUARDA)
5,10,DURANGO,012,LERDO,0028,NAZARENO
5,10,DURANGO,016,NOMBRE DE DIOS,0001,NOMBRE DE DIOS
5,10,DURANGO,017,OCAMPO,0025,VILLA LAS NIEVES
5,10,DURANGO,020,PÁNUCO DE CORONADO,0001,FRANCISCO I. MADERO
5,10,DURANGO,035,TEPEHUANES,0001,SANTA CATARINA DE TEPEHUANES
